1036,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,5329,5329,5329,5329,593,593,593,593,593,593,593,593,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,5329,5329,5329,5329,593,593,593,593,593,593,593,593,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,5329,5329,5329,5329,593,593,593,593,593,593,593,593,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,5329,5329,5329,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,5329,5329,5329,5329,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,5329,5329,5329,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,5329,5329,5329,5329,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,5329,5329,5329,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,5329,5329,5329,5329,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1037,1037,1038
1036,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1038
1184,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1186
